Trial	MapName	WaypointsVisited	Steps	FmCallsPerAction	TimePerActionMs
1	maps/StageA/ptsp_map01.map	1	1103	50287	23
2	maps/StageA/ptsp_map01.map	1	1370	50312	23
3	maps/StageA/ptsp_map01.map	0	1000	50274	24
4	maps/StageA/ptsp_map01.map	0	1000	50273	24
5	maps/StageA/ptsp_map01.map	1	1158	50295	22
6	maps/StageA/ptsp_map01.map	0	1000	50275	25
7	maps/StageA/ptsp_map01.map	1	1278	50295	23
8	maps/StageA/ptsp_map01.map	1	1411	50305	24
9	maps/StageA/ptsp_map01.map	3	1486	50319	23
10	maps/StageA/ptsp_map01.map	1	1084	50277	24
1	maps/StageA/ptsp_map02.map	0	1000	50274	24
2	maps/StageA/ptsp_map02.map	0	1000	50265	25
3	maps/StageA/ptsp_map02.map	3	1597	50325	24
4	maps/StageA/ptsp_map02.map	0	1000	50274	22
5	maps/StageA/ptsp_map02.map	1	1198	50292	23
6	maps/StageA/ptsp_map02.map	3	1861	50338	24
7	maps/StageA/ptsp_map02.map	1	1394	50308	23
8	maps/StageA/ptsp_map02.map	1	1139	50277	25
9	maps/StageA/ptsp_map02.map	0	1000	50264	24
10	maps/StageA/ptsp_map02.map	1	1041	50282	23
1	maps/StageA/ptsp_map08.map	1	1287	50292	24
2	maps/StageA/ptsp_map08.map	1	1191	50289	24
3	maps/StageA/ptsp_map08.map	0	1000	50263	25
4	maps/StageA/ptsp_map08.map	0	1000	50272	24
5	maps/StageA/ptsp_map08.map	2	1815	50330	24
6	maps/StageA/ptsp_map08.map	1	1251	50300	24
7	maps/StageA/ptsp_map08.map	2	1358	50304	25
8	maps/StageA/ptsp_map08.map	1	1393	50302	24
9	maps/StageA/ptsp_map08.map	0	1000	50274	23
10	maps/StageA/ptsp_map08.map	0	1000	50271	25
1	maps/StageA/ptsp_map19.map	0	1000	50275	24
2	maps/StageA/ptsp_map19.map	0	1000	50262	25
3	maps/StageA/ptsp_map19.map	0	1000	50267	25
4	maps/StageA/ptsp_map19.map	0	1000	50275	23
5	maps/StageA/ptsp_map19.map	0	1000	50267	23
6	maps/StageA/ptsp_map19.map	0	1000	50275	23
7	maps/StageA/ptsp_map19.map	0	1000	50271	25
8	maps/StageA/ptsp_map19.map	0	1000	50273	24
9	maps/StageA/ptsp_map19.map	0	1000	50274	24
10	maps/StageA/ptsp_map19.map	1	1250	50296	24
1	maps/StageA/ptsp_map24.map	5	2735	50359	24
2	maps/StageA/ptsp_map24.map	0	1000	50257	26
3	maps/StageA/ptsp_map24.map	0	1000	50268	24
4	maps/StageA/ptsp_map24.map	0	1000	50275	25
5	maps/StageA/ptsp_map24.map	1	1448	50316	23
6	maps/StageA/ptsp_map24.map	1	1214	50290	24
7	maps/StageA/ptsp_map24.map	0	1000	50274	22
8	maps/StageA/ptsp_map24.map	1	1230	50298	24
9	maps/StageA/ptsp_map24.map	1	1317	50304	23
10	maps/StageA/ptsp_map24.map	1	1091	50275	24
1	maps/StageA/ptsp_map35.map	3	1569	50316	24
2	maps/StageA/ptsp_map35.map	1	1434	50315	23
3	maps/StageA/ptsp_map35.map	1	1000	50275	24
4	maps/StageA/ptsp_map35.map	1	1015	50270	24
5	maps/StageA/ptsp_map35.map	0	1000	50259	24
6	maps/StageA/ptsp_map35.map	3	1706	50329	24
7	maps/StageA/ptsp_map35.map	1	1563	50309	24
8	maps/StageA/ptsp_map35.map	1	1056	50269	23
9	maps/StageA/ptsp_map35.map	0	1000	50269	24
10	maps/StageA/ptsp_map35.map	0	1000	50267	25
1	maps/StageA/ptsp_map40.map	0	1000	50270	23
2	maps/StageA/ptsp_map40.map	3	1743	50321	25
3	maps/StageA/ptsp_map40.map	1	1281	50302	24
4	maps/StageA/ptsp_map40.map	0	1000	50264	24
5	maps/StageA/ptsp_map40.map	1	1302	50305	25
6	maps/StageA/ptsp_map40.map	0	1000	50265	24
7	maps/StageA/ptsp_map40.map	1	1110	50280	25
8	maps/StageA/ptsp_map40.map	0	1000	50269	24
9	maps/StageA/ptsp_map40.map	0	1000	50260	24
10	maps/StageA/ptsp_map40.map	1	1268	50298	23
1	maps/StageA/ptsp_map45.map	0	1000	50267	24
2	maps/StageA/ptsp_map45.map	0	1000	50273	24
3	maps/StageA/ptsp_map45.map	0	1000	50275	24
4	maps/StageA/ptsp_map45.map	0	1000	50269	24
5	maps/StageA/ptsp_map45.map	0	1000	50275	23
6	maps/StageA/ptsp_map45.map	0	1000	50268	25
7	maps/StageA/ptsp_map45.map	0	1000	50275	25
8	maps/StageA/ptsp_map45.map	1	1520	50317	25
9	maps/StageA/ptsp_map45.map	1	1297	50306	24
10	maps/StageA/ptsp_map45.map	0	1000	50275	25
1	maps/StageA/ptsp_map56.map	1	1317	50304	24
2	maps/StageA/ptsp_map56.map	1	1157	50295	23
3	maps/StageA/ptsp_map56.map	1	1191	50297	23
4	maps/StageA/ptsp_map56.map	0	1000	50264	23
5	maps/StageA/ptsp_map56.map	0	1000	50275	23
6	maps/StageA/ptsp_map56.map	0	1000	50275	25
7	maps/StageA/ptsp_map56.map	1	1372	50309	23
8	maps/StageA/ptsp_map56.map	0	1000	50275	23
9	maps/StageA/ptsp_map56.map	1	1440	50307	25
10	maps/StageA/ptsp_map56.map	1	1498	50318	23
1	maps/StageA/ptsp_map61.map	0	1000	50273	24
2	maps/StageA/ptsp_map61.map	1	1160	50291	22
3	maps/StageA/ptsp_map61.map	0	1000	50275	23
4	maps/StageA/ptsp_map61.map	1	1285	50304	23
5	maps/StageA/ptsp_map61.map	0	1000	50275	23
6	maps/StageA/ptsp_map61.map	1	1455	50310	25
7	maps/StageA/ptsp_map61.map	2	1395	50306	25
8	maps/StageA/ptsp_map61.map	0	1000	50269	25
9	maps/StageA/ptsp_map61.map	2	1401	50312	22
10	maps/StageA/ptsp_map61.map	1	1088	50276	25
